,symbol,name,currency,summary,category_group,category,family,exchange,market
21008,LYFINW.SW,Multi Units Luxembourg - Lyxor MSCI World Financials TR UCITS ETF,USD,,,,,EBS,ch_market
21009,LYHLT.SW,Lyxor Index Fund - Lyxor STOXX Europe 600 Healthcare UCITS ETF,EUR,,,,,EBS,ch_market
21010,LYHLTW.SW,Lyxor MSCI World Health Care TR UCITS ETF - C-USD,USD,"The Lyxor MSCI World Health Care TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD HEALTH CARE TR. The MSCI World Health Care Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Health Care listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21011,LYHSI.SW,Multi Units Luxembourg - Lyxor Hong Kong (HSI) UCITS ETF,USD,,,,,EBS,ch_market
21012,LYINC.SW,Lyxor MSCI India UCITS ETF Acc EUR,CHF,"The Lyxor MSCI India UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Emerging Markets India Net TR (USD).The MSCI Emerging Markets India Net TR (USD) is a free float market cap-based index wich represents approximatively 85 % of the total market capitalisation in India. The complete methodology of the index is avalaible on www.msci.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21013,LYINDW.SW,Lyxor MSCI World Industrials TR UCITS ETF - C-USD,USD,"The Lyxor MSCI World Industrials TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD INDUSTRIALS TR. The MSCI World Industrials Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Industrials listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21014,LYINR.SW,Lyxor MSCI India UCITS ETF Acc USD,USD,"The Lyxor MSCI India UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Emerging Markets India Net TR (USD).The MSCI Emerging Markets India Net TR (USD) is a free float market cap-based index wich represents approximatively 85 % of the total market capitalisation in India. The complete methodology of the index is avalaible on www.msci.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21015,LYJPG.SW,Multi Units Luxembourg - Lyxor Core MSCI Japan (DR) UCITS ETF,GBP,,,,,EBS,ch_market
21016,LYJPN.SW,Lyxor Japan (Topix) (DR) UCITS ETF Dist JPY,JPY,"The Lyxor Japan (TOPIX) (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Topix Total Return Index JPY.Topix Total Return Index JPY is a free-float adjusted market capitalization-weighted index that is calculated based on all the domestic common stocks listed on the TSE First SectionLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21017,LYKRW.SW,Multi Units Luxembourg - Lyxor Msci Korea Ucits Etf,USD,,,,,EBS,ch_market
21018,LYLEM.SW,Lyxor UCITS ETF MSCI Emerging Markets,USD,,,,,EBS,ch_market
21019,LYLEMB.SW,Lyxor iBoxx $ Liquid Emerging Markets Sovereign UCITS ETF - Dist,USD,The Lyxor iBoxx $ Liquid Emerging Markets Sovereigns UCITS ETF TH is a UCITS compliant exchange traded fund that aims to track the benchmark index Markit iBoxx USD Liquid Emerging Markets Sovereigns Mid Price TCA EUR Hedged TRI%.,,,Lyxor International Asset Management,EBS,ch_market
21020,LYLTM.SW,Lyxor MSCI EM Latin America UCITS ETF Acc,USD,"The investment objective of the MULTI
UNITS LUXEMBOURG â Lyxor MSCI EM
Latin America UCITS ETF (the
âSub-Fundâ) is to track both the upward and
the downward evolution of the MSCI
Emerging Markets Latin America Net Total
Return index (the âIndexâ) denominated in
US Dollars and representative of the Latin
America emerging market countries equity
market, while minimizing the volatility of the
difference between the return of the
Sub-Fund and the return of the Index (the
âTracking Errorâ).",,,Lyxor International Asset Management,EBS,ch_market
21021,LYLVD.SW,MULTI-UNITS LUXEMBOURG - Lyxor Daily LevDAX UCITS ETF - Acc,EUR,"The Sub-Fund is an index-tracking UCITS passively managed. The Reference Currency of the Sub-Fund is the Euro (EUR). The investment objective of sub-fund is to track both the upward and the downward evolution of the LevDAXÂ® (the ""Index"") while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). The anticipated level of the tracking error under normal market conditions is expected to be up to 0.40%.",,,Lyxor International Asset Management,EBS,ch_market
21022,LYLVE.SW,Lyxor Euro Stoxx 50 Daily (2x) Leveraged UCITS ETF Acc,EUR,"The Lyxor EURO STOXX 50 Daily (2x) Leveraged UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index EURO STOXX 50 Daily Leverage Index.The EURO STOXX 50 Daily Leverage Index is linked to the performance of the EURO STOXX 50 Index and reflects its development with a leverage factor of 2. I.e. if the underlying EURO STOXX 50 Index is up 2%, the EURO STOXX 50 Daily Leverage Index is up 4% and vice versa minus costs of cash borrowing (EONIA).Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21041,LYMAA.SW,Multi Units Luxembourg - Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond (DR) UCITS ETF,EUR,,,,,EBS,ch_market
21042,LYMATW.SW,Lyxor MSCI World Materials TR UCITS ETF - C-USD,USD,"The Lyxor MSCI World Materials TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD MATERIALS TR. MSCI World Materials TRN Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Utilities listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21049,LYMEU.SW,Lyxor MSCI Europe (DR) UCITS ETF Acc,CHF,"The Lyxor MSCI Europe UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Europe Net Return EUR Index.The MSCI Europe Net Return EUR Index is a free float-adjusted market capitalization weighted index that is designed to measure the equity market performance of the developed markets in Europe. The complete methodology of the index is available on www.msci.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21075,LYMUA.SW,Lyxor Index Fund - Lyxor FTSE EPRA/NAREIT United States UCITS ETF - Dist-USD,USD,"The investment objective of Lyxor Index Fund - Lyxor FTSE EPRA/NAREIT United States UCITS ETF is to track the upward and downward evolution of the FTSE EPRA/NAREIT United States NTR index, denominated in US Dollard and representative of listed US real-estate companies, while minimising the volatility of the different between the return of the Sub-Fund and the return of the index.",,,Lyxor International Asset Management,EBS,ch_market
21076,LYMWO.SW,Lyxor Index Fund - Lyxor FTSE EPRA/NAREIT Global Developed UCITS ETF Dist,USD,This fund is to track the upward and the downward evolution of the FTSE EPRA/NAREIT Develop NTR index,,,Lyxor International Asset Management,EBS,ch_market
21083,LYNRGW.SW,Lyxor MSCI World Energy TR UCITS ETF - C-USD,USD,"The Lyxor MSCI World Energy TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD ENERGY TR. The MSCI World Energy Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Energy listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21084,LYNRJ-EUR.SW,LYX ETF NEW ENERGY DIS,EUR,,,,,EBS,ch_market
21085,LYNRJ.SW,Lyxor New Energy (DR) UCITS ETF Dist,CHF,"The Lyxor New Energy UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index World Alternative Energy Total Return Index.The World Alternative Energy Total Return Index reflects the 20 largest stocks operating in the world alternative energy sector in the fields of solar, wind and biomass, the better use of energy generation such as energy meters and supraconductors, power generation in close proximity to the consumer involving microturbines and fuel cells. The World Alternative Energy Total Return Index is a market cap weighted benchmark with a cap at 10% (i.e. no stock can weight more than 10% in the benchmark) to maintain an efficient diversification.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
21086,LYOIL.SW,Lyxor Index Fund - Lyxor Stoxx Europe 600 Oil & Gas UCITS ETF,EUR,,,,,EBS,ch_market
21168,LYPXJ.SW,Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF - Dist-USD,CHF,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI AC Asia Pacific-ex Japan Net Total Return index (the ""Index"") denominated in US Dollars and representative of the overall performance of large-cap and mid-cap stocks across main Asian Pacific excluding Japan, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",,,Lyxor International Asset Management,EBS,ch_market
21194,LYQI.SW,Multi Units Luxembourg - Lyxor SG Global Quality Income NTR UCITS ETF,USD,,,,,EBS,ch_market
21216,LYRIO.SW,MULTI UNITS LUXEMBOURG - Lyxor MSCI Brazil UCITS ETF,USD,,,,,EBS,ch_market
21217,LYRUS.SW,Multi Units Luxembourg - Lyxor MSCI Russia UCITS ETF,USD,,,,,EBS,ch_market
21232,LYSEL.SW,Lyxor Index Fund - Lyxor STOXX Europe Select Dividend 30 UCITS ETF Dist,CHF,"The investment objective of Lyxor Index Fund - Lyxor STOXX Europe Select Dividend 30 UCITS ETF is to track the upward and the downward evolution of the STOXX Europe Select Dividend 30 Net Return index, denominated in Euros and representative os the stock-market performance of the large European companies that pay the most dividends in their repective countris, while minimising the volatility of the difference between the return of the Dub-Fund and the return of the Index.",,,Lyxor International Asset Management,EBS,ch_market
21233,LYSMG.SW,LYXOR Index Fund - Lyxor Smart Overnight Return,GBP,,,,,EBS,ch_market
21234,LYSP5.SW,Multi Units Luxembourg - Lyxor S&P 500 UCITS ETF,USD,,,,,EBS,ch_market
21235,LYSPH.SW,Lyxor S&amp;P 500 UCITS ETF - Daily Hedged C-CHF,CHF,"The Lyxor S&P 500 UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index S&P 500 Net Total Return Index.The S&P 500 Net Total Return Index includes 500 leading companies in leading industries of the U.S. economy and reflects the risk and return characteristics of the broader large cap universe on an on-going basis. The complete constuction of the index is available on www.standardandpoors.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,,Lyxor International Asset Management,EBS,ch_market
